"internalId"	"name"	"source"	"npcValue"	"lore"	"flags"	"category"	"recipes"
"ENCHANTMENT_GIANT_KILLER_6"	"Giant Killer VI"	"HypixelBazaar"	0	"&7&9Giant Killer VI
&7Increases damage dealt by &a0.9% &7for
&7each percent of extra health that
&7your target has above you up to &a45%&7.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_GROWTH_6"	"Growth VI"	"HypixelBazaar"	0	"&7&9Growth VI
&7Grants &a+90 &c❤ Health&7.

&7Applicable on: &9Armor
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_LUCK_OF_THE_SEA_2"	"Luck of the Sea II"	"HypixelBazaar"	0	"&7&9Luck of the Sea II
&7Grants &6+1⛃ Treasure Chance&7, which
&7increases the chance of fishing
&7treasure.

&7Applicable on: &9Fishing Rod
&7Apply Cost: &315 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_PROTECTION_2"	"Protection II"	"HypixelBazaar"	0	"&7&9Protection II
&7Grants &a+8 &a❈ Defense&7.

&7Applicable on: &9Armor
&7Apply Cost: &315 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_RESPITE_5"	"Respite V"	"HypixelBazaar"	0	"&7&9Respite V
&7Grants &c+25❣ Health Regen &7while out
&7of combat.

&7Applicable on: &9Armor
&7Apply Cost: &350 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"CHICKEN_GENERATOR_6"	"Chicken Minion VI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Chickens!
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a22s
&7Max Storage: &e576
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""CHICKEN_GENERATOR_6"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""2"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""3"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""4"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""5"":{""itemId"":""CHICKEN_GENERATOR_5"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""7"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""8"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2},""9"":{""itemId"":""ENCHANTED_RAW_CHICKEN"",""quantity"":2}}}]"
"RUNE_ZAP_2"	"◆ Zap Rune II"	"HypixelWiki"	0	"&8Requires level 5
&8Boots

&7Zap across the lands!

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&a&l UNCOMMON COSMETIC&r"		"Cosmetic"	
"SALMON_MASK"	"Salmon Mask"	"HypixelAPI"	0	"&7Health: &a+1

&6Ability: Slippery Slope 
&7Gain &f+10✦ Speed &7and &b+10☂ Fishing
&bSpeed &7while in water.
&7
&7&8''Not to be confused with Salmon Hat.''

&7&8This item can be reforged!
&a&lUNCOMMON CARNIVAL MASK&r"		"Carnival Mask"	
"BANNER:11"	"Yellow Banner"	"HypixelAPI"	2	""			
"ENCHANTMENT_SMALL_BRAIN_4"	"Small Brain IV"	"HypixelBazaar"	0	"&7&9Small Brain IV
&7Grants &b-10✎ Intelligence&7 and &f+2❂
&fTrue Defense&7.

&7Applicable on: &9Helmet
&7Apply Cost: &380 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"EMPEROR_LEGGINGS"	"Emperor Leggings"	"HypixelAPI"	0	""			
"RING_OF_SPACE"	"Ring of Space"	"HypixelAPI"	0	""			
"RUNE_SNAKE_1"	"◆ Snake Rune I"	"HypixelWiki"	0	"&8Requires level 21
&8Boots

&7Obtained very rarely from slaying
&7the Revenant Horror

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&6&l LEGENDARY COSMETIC&r"		"Cosmetic"	
"ENCHANTMENT_ULTIMATE_MISSILE_5"	"Missile V"	"HypixelBazaar"	0	"&7&d&lMissile V&r
&7The Log penalty on Throwing Axe is
&7reduced by &a50%&7.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Axe
&7Apply Cost: &3250 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"ENCHANTMENT_ULTIMATE_WISE_2"	"Ultimate Wise II"	"HypixelBazaar"	0	"&7&d&lUltimate Wise II&r
&7Reduces the ability mana cost of this
&7item by &a20%&7.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Held Item&7, &6Precursor
&6Eye
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_VENOMOUS_3"	"Venomous III"	"HypixelBazaar"	0	"&7&9Venomous III
&7Reduces the target's walk speed by
&a15% &7and deals &2+0.9% &7of your damage
&7per second per hit, stacking globally
&7up to &240 &7hits. Lasts &65s&7.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &330 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"HEALING_CIRCLE_ITEM"	"Healing Circle"	"HypixelAPI"	1	""			
"RUSTY_TITANIUM_PICKAXE"	"Rusty Titanium Pickaxe"	"HypixelAPI"	2500	"&8Breaking Power 5

&7Damage: &c+55
&7Mining Speed: &a+100

&7Grants &6+25☘ Mining Fortune &7when
&7mining &fTitanium Ore&7.

&7&8This item can be reforged!
&a&lUNCOMMON PICKAXE&r"		"Pickaxe"	
"SALMON_LEGGINGS_NEW"	"Salmon Leggings"	"HypixelAPI"	175	"&7Sea Creature Chance: &c+1.5%
&7Health: &a+115
&7Defense: &a+45
&7 &8[&8☂&8]

&6Ability: Water Burst  &e&lSNEAK&r
&7When wearing the full set, grants the
&7wearer with the ability to &aburst
&aforward&7 when sneaking in water.
&8Mana Cost: &320

&7&8This item can be reforged!
&7&4❣ &cRequires &aFishing Skill 13&c.
&9&lRARE LEGGINGS&r"		"Leggings"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SALMON_LEGGINGS_NEW"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""2"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1}}}]"
"BUILDER_CORN"	"Corn"	"HypixelAPI"	10	"&8Decoration Item

&f&lCOMMON&r"		"Item"	
"SALMON_CHESTPLATE_NEW"	"Salmon Chestplate"	"HypixelAPI"	200	"&7Sea Creature Chance: &c+1.5%
&7Health: &a+130
&7Defense: &a+55
&7 &8[&8☂&8]

&6Ability: Water Burst  &e&lSNEAK&r
&7When wearing the full set, grants the
&7wearer with the ability to &aburst
&aforward&7 when sneaking in water.
&8Mana Cost: &320

&7&8This item can be reforged!
&7&4❣ &cRequires &aFishing Skill 13&c.
&9&lRARE CHESTPLATE&r"		"Chestplate"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SALMON_CHESTPLATE_NEW"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""5"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""8"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_RAW_SALMON"",""quantity"":1}}}]"
"PET_ITEM_TEXTBOOK"	"Textbook"	"HypixelAPI"	0	"&8Consumed on use

&aPet Items &7can boost pets in many powerful ways!
&7A pet can only hold one &aPet Item &7at a time.
&7The pet must be &evisible &7to apply the item!

&7&7Increases the pet's &b✎ Intelligence
&b&7by &a100%&7.

&7&eRight-click on your summoned pet to
&egive it this item!

&6&lLEGENDARY PET ITEM&r"		"Pet Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""PET_ITEM_TEXTBOOK"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""2"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""5"":{""itemId"":""ENCHANTED_PAPER"",""quantity"":64},""6"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""8"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":1}}}]"
"BUSTED_BELT_BUCKLE"	"Busted Belt Buckle"	"HypixelAPI"	10000	"&7A piece of &2Junk&7. Bring it to &2Junker
&2Joel&7!

&7&8''Somehow still intact, but covered in''
&8''moss.''

&9&lRARE&r"		"Item"	
"RUNE_SNOW_3"	"◆ Snow Rune III"	"HypixelWiki"	0	"&8Requires level 2
&8Weapons

&7Freeze monsters to death!

&7Apply this rune to weapons or fuse
&7two together at the Runic Pedestal!

&f&l COMMON COSMETIC&r"		"Cosmetic"	
"WAND_OF_RECALL"	"Wand of Recall"	"HypixelAPI"	0	""			
"SAND_GENERATOR_7"	"Sand Minion VII"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining sand! Requires
&7an open area to place sand. Minions
&7also work when you are offline!

&7Time Between Actions: &a19s
&7Max Storage: &e576
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SAND_GENERATOR_7"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""2"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""3"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""4"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""5"":{""itemId"":""SAND_GENERATOR_6"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""7"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""8"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4},""9"":{""itemId"":""ENCHANTED_SAND"",""quantity"":4}}}]"
"RUNE_SOULTWIST_2"	"◆ Soultwist Rune II"	"HypixelWiki"	0	"&8Requires level 10
&8Weapons

&7Obtained rarely from slaying a
&7Vampire slayer boss.

&7Apply this rune to weapons or fuse
&7two together at the Runic Pedestal!

&5&l EPIC COSMETIC&r"		"Cosmetic"	
"FINAL_DESTINATION_LEGGINGS"	"Final Destination Leggings"	"HypixelAPI"	0	"&7Health: &a+160
&7Defense: &a+100
&7Intelligence: &a+100

&6Full Set Bonus: Vivacious Darkness &7(0/4)
&7&7Costs &32⸎ Soulflow &7per 5s in combat
&7while &asneaking&7:
&3⁍ &c+30❁ Strength
&3⁍ &e+20⚔ Bonus Attack Speed
&3⁍ &f+10✦ Speed
&3⁍ &7Multiply &b✎ Intelligence &7by &b1.25x
&3⁍ &c+200⫽ Ferocity &7against Endermen
&3⁍ &a+100% &7damage against Endermen

&6Piece Bonus: Enderman Bulwark
&7Kill Endermen to accumulate defense
&7against them.
&7Piece Bonus: &a+0❈
&7Next Upgrade: &a+20❈ &8(&a0&7/&c100&8)

&7&8This item can be reforged!
&7&4☠ &cRequires &5Enderman Slayer 4&c.
&6&lLEGENDARY LEGGINGS&r"		"Leggings"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""FINAL_DESTINATION_LEGGINGS"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""NULL_OVOID"",""quantity"":1},""2"":{""itemId"":""NULL_OVOID"",""quantity"":1},""3"":{""itemId"":""NULL_OVOID"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_REDSTONE"",""quantity"":64},""6"":{""itemId"":""ENCHANTED_REDSTONE"",""quantity"":64},""7"":{""itemId"":""ENCHANTED_REDSTONE"",""quantity"":64},""9"":{""itemId"":""ENCHANTED_REDSTONE"",""quantity"":64}}}]"
"CARPET:2"	"Magenta Carpet"	"HypixelAPI"	1	"&f&lCOMMON&r"		"Item"	
"SCARE_FRAGMENT"	"Scare Fragment"	"HypixelAPI"	1000	"&7&7Imbued with the pure essence of
&7terror, this shard pulsates with an
&7unsettling energy.

&eRight-click to view recipes!

&9&lRARE&r"		"Item"	
"BOOSTER_COOKIE_BOX"	"Box of Booster Cookies"	"HypixelAPI"	0	""			
"CARPET:5"	"Lime Carpet"	"HypixelAPI"	1	"&f&lCOMMON&r"		"Item"	
"CARPET:6"	"Pink Carpet"	"HypixelAPI"	1	"&f&lCOMMON&r"		"Item"	
"RUNE_SPARKLING_1"	"◆ Sparkling Rune I"	"HypixelWiki"	0	"&8Requires level 11
&8Boots

&7Your shoes are sparkling!

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&9&l RARE COSMETIC&r"		"Cosmetic"	
"GHOST_PERSONALITY"	"Ghost Minion Skin"	"HypixelAPI"	0	"&7&7This Minion skin changes your
&7minion's appearance to a &eGhost&7.

&7&7You can place this item in any minion
&7of your choice!

&f&lCOMMON COSMETIC&r"		"Cosmetic"	
"CARNIVAL_SHOVEL"	"Carnival Shovel"	"HypixelAPI"	0	"&7Used to dig up &6fruits &7in the &6Fruit
&6Digging &7game.
&7
&7&eDowsing Mode: &cMines
&7&7Reveals the amount of &cBombs
&c&7adjacent to this block when you dig.
&7
&7&eRight-click to cycle Dowsing Modes!

&8&l* &r&8Soulbound &8&l*&r
&a&lUNCOMMON SHOVEL&r"		"Shovel"	
"GIANT_TEDDY_BEAR"	"Giant Teddy Bear"	"HypixelAPI"	0	""			
"RUNE_ICE_SKATES_3"	"◆ Ice Skates Rune III"	"HypixelWiki"	0	"&8Requires level 0
&8Boots

&7Shred that ice! Obtained from the
&7Winter 2023 Cosmetic Bundle.

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&6&l LEGENDARY COSMETIC&r"		"Cosmetic"	
"GIANT_THE_FISH"	"Giant the Fish"	"HypixelAPI"	0	""			
"READING_NOOK"	"Reading Nook"	"HypixelAPI"	0	""			
"CANDY_ARTIFACT"	"Candy Artifact"	"HypixelAPI"	0	"&7Increases the drop chance of
&7candies from mobs by &a15% &7during the
&7&6Spooky Festival&7.

&5&lEPIC ACCESSORY&r"		"Accessory"	
"SCARLETON_PREMIUM"	"Scarleton Premium"	"HypixelAPI"	0	"&8Basic Brew

&7Use this item in place of an
&7Awkward Potion for certain
&7potions.

&7Increases the effect of &4Wounded
&4Potions &7by &a10%&7.

&9&lRARE&r"		"Item"	
"ANCIENT_CLAW"	"Ancient Claw"	"HypixelAPI"	200	"&7The claw of an ancient beast,

&7hardened by time and countless

&7battles.



&eRight-click to view recipes!



&9&lRARE&r"		"Item"	
"MAGMA_LORD_CHESTPLATE"	"Magma Lord Chestplate"	"HypixelAPI"	350000	"&7Strength: &c+10
&7Crit Damage: &c+35%
&7Sea Creature Chance: &c+4.5%
&7Health: &a+275
&7Defense: &a+225
&7 &8[&8⚔&8] &8[&8⚔&8] &8[&8☂&8] &8[&8☂&8]

&8Tiered Bonus: Fireproof (0/2)
&7Provides immunity to &cCrimson Isle
&cLava&7.

&8Tiered Bonus: Lord's Blessing (0/5)
&7Grants &3+1α Sea Creature Chance&7.
&7Grants &b+5✯ Magic Find &7on Lava Sea
&7Creatures.

&7Damage taken by &cLava Sea
&cCreatures &7is reduced by &a15% &7and
&7damage dealt is increased by &c1.3x&7.

&7&8This item can be reforged!
&7&4❣ &cRequires &aFishing Skill 45&c.
&6&lLEGENDARY CHESTPLATE&r"		"Chestplate"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MAGMA_LORD_CHESTPLATE"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""3"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""4"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""5"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""6"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""7"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""8"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""9"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1}}}]"
"PET_ITEM_ALL_SKILLS_BOOST_LEGENDARY"	"All Skills Exp Boost"	"HypixelAPI"	0	""			
"DOLLHOUSE"	"Dollhouse"	"HypixelAPI"	0	""			
"SCARF_THESIS"	"Scarf's Thesis"	"HypixelAPI"	1000	"&7Gain &a4% &7more Dungeons class
&7experience.

&7&7''A research on how to preserve and''
&7''enhance class abilities in death.''

&eRight-click to view recipes!

&5X&5 Rift-Transferable X
&5&lEPIC DUNGEON ACCESSORY&r"		"Accessory"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SCARF_THESIS"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""SCARF_STUDIES"",""quantity"":1},""2"":{""itemId"":""SCARF_STUDIES"",""quantity"":1},""4"":{""itemId"":""SCARF_STUDIES"",""quantity"":1},""5"":{""itemId"":""SCARF_STUDIES"",""quantity"":1}}}]"
"SCORNCLAW_BREW"	"Scornclaw Brew"	"HypixelAPI"	50	"&7The perfect balance between
&7sweetness and bitterness, with a
&7strange bite to it.

&eRight-click to consume

&f&lCOMMON&r"		"Item"	
"HOLIDAY_FIREPLACE"	"Holiday Fireplace"	"HypixelAPI"	0	""			
"TOY_BOX"	"Toy Box"	"HypixelAPI"	0	""			
"CAKE_COUNTER"	"Cake Counter"	"HypixelAPI"	0	"&8Furniture

&7Counts and displays the number of
&7century cakes eaten on your island.

&5&lEPIC&r"		"Item"	
"RUNE_SPELLBOUND_3"	"◆ Spellbound Rune III"	"HypixelWiki"	0	"&8Requires level 0
&8Helmet

&7Creates a captivating Enchanting
&7Halo! Obtained from Fire Sales.

&7Apply this rune to helmet or fuse
&7two together at the Runic Pedestal!

&6&l LEGENDARY COSMETIC&r"		"Cosmetic"	
"ROCKING_REINDEER"	"Rocking Reindeer"	"HypixelAPI"	0	""			
"PET_SKIN_AMMONITE_HERMIT_BAKED_BEANS"	"Hermit Baked Beans Ammonite Skin"	"HypixelWiki"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Ammonite pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"TITANIUM_ALLOY"	"Titanium Alloy"	"HypixelAPI"	1	""			
"CADUCOUS_STEM"	"Caducous Stem"	"HypixelAPI"	0	"&7&8Collection Item

&7The color and shape of flowers are
&7a precise record of what bees find
&7attractive.

&f&lCOMMON&r"		"Collection"	
"SAPLING:5"	"Dark Oak Sapling"	"HypixelAPI"	0.25	"&f&lCOMMON&r"		"Item"	
"CAVESPIDER_GENERATOR_6"	"Cave Spider Minion VI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Cave Spiders!
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a22s
&7Max Storage: &e576
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""CAVESPIDER_GENERATOR_6"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""2"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""3"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""4"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""5"":{""itemId"":""CAVESPIDER_GENERATOR_5"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""7"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""8"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3},""9"":{""itemId"":""ENCHANTED_SPIDER_EYE"",""quantity"":3}}}]"
"SANDCASTLE_PERSONALITY"	"Sandcastle Minion Skin"	"HypixelAPI"	0	"&7&7This Minion skin changes your
&7minion's appearance to a &eSandcastle&7.

&7&7You can place this item in any minion
&7of your choice!

&f&lCOMMON&r"		"Item"	
"PROTEIN_BAR"	"Half-eaten Protein Bar"	"HypixelAPI"	0	""			
"RUSTY_SHIP_ENGINE"	"Rusty Ship Engine"	"HypixelAPI"	0	"&7&8Quest Item

&7Bring this item to &6Captain Baha &7in the
&7&bFisherman's Hut&7.

&8&l* &r&8Soulbound &8&l*&r
&c&lSPECIAL&r"		"Item"	
"GIANT_FLESH"	"Giant Flesh"	"HypixelAPI"	0	""			
"FULL_FAIRY_CONTROL"	"Full Fairy Control"	"HypixelAPI"	0	""			
"CHEESE_FUEL"	"Tasty Cheese"	"HypixelAPI"	500	"&7Can be spread across a &aGarden &7plot
&7with a &aSprayonator&7 or used in &2Pest
&2Traps&7.

&7Attracts: &6Rat&7, &6Mite

&7When in a minion, this increases the
&7number of resources created by &a2x&7
&7for &a1 hour&7!

&a&lUNCOMMON&r"		"Item"	
"CHEAP_COFFEE"	"Cheap Coffee"	"HypixelAPI"	0	"&8Basic Brew

&7Use this item in place of an
&7Awkward Potion for certain
&7potions.

&7Adds &f+5✦ Speed &7to potions with
&7that stat.

&f&lCOMMON&r"		"Item"	
"CHARCOAL"	"Charcoal"	"HypixelAPI"	1	"&7Increases the speed of
&7your minion by &a5%&7 for 30
&7minutes&7!

&f&lCOMMON&r"		"Item"	
"SAPPHIRE_POWER_SCROLL"	"Sapphire Power Scroll"	"HypixelAPI"	0	"&7&8Combinable in Anvil

&7&7Gain &b+5✎ Mana &7when using your
&7&e&lRIGHT CLICK &r&6Item Ability&7. Has a &c5s
&c&7cooldown.

&7&7Can be combined with any &bitem &7with a &e&lRIGHT&r
&e&lCLICK &r&6Item Ability &7at an anvil.

&5&lEPIC&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SAPPHIRE_POWER_SCROLL"",""resultQuantity"":1,""crafting"":{""5"":{""itemId"":""ENCHANTED_PAPER"",""quantity"":16},""6"":{""itemId"":""ENCHANTED_PAPER"",""quantity"":16},""8"":{""itemId"":""ENCHANTED_PAPER"",""quantity"":16},""9"":{""itemId"":""FINE_SAPPHIRE_GEM"",""quantity"":16}}}]"
"RUNE_WET_2"	"◆ Wet Rune II"	"HypixelWiki"	0	"&8Requires level 10
&8Boots

&7Your shoes must be soaked!

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&9&l RARE COSMETIC&r"		"Cosmetic"	
"ANNI_PODIUM_NOTES_THIRD"	"10th Anniversary Podium"	"HypixelAPI"	0	"&8Furniture
&8&6Note Block Song
&8&e3rd Place

&7This item was awarded as part of the
&7&6Hypixel 10th Anniversary &7Social
&7Media contest for Note Block Songs.

&8&l* &r&8Co-op Soulbound &8&l*&r
&5&lEPIC&r"		"Item"	
"SEVERED_PINCER"	"Severed Pincer"	"HypixelAPI"	1000000	"&7&8Combinable in Anvil

&7When applied to a fishing rod,
&7increases its &9Frail &7level by &a1&7!
&8Can be applied once.
&8Requires Frail VI!

&7&8''Hopefully he doesn't want this back.''

&6&lLEGENDARY&r"		"Item"	
"ANNI_PODIUM_MEMORY_FIRST"	"10th Anniversary Podium"	"HypixelAPI"	0	"&8Furniture
&8&6Favorite Memory
&8&e1st Place

&7This item was awarded as part of the
&7&6Hypixel 10th Anniversary &7Social
&7Media contest for Favorite Memory.

&8&l* &r&8Co-op Soulbound &8&l*&r
&5&lEPIC&r"		"Item"	
"CENTURY_MEMENTO_BLUE"	"Cake Slice Of The Century"	"HypixelAPI"	0	"&7Commemorates the victory of the
&a&l GREEN &r&7team in the Year 300
&7celebrations.

&7Earned by: Unknown
&7Your team: &9&l BLUE&r
&7Contribution: &b# tickets

&9Taste of blueberry.

&8Memento acquirer name becomes
&8hidden if traded.

&c&l SPECIAL MEMENTO&r"		"Memento"	
"SECRET_BINGO_MEMENTO"	"Bingo's Secrets"	"HypixelAPI"	0	"&7A quaint box holding a trove of
&7whimsy and woe: from Bingo's
&7cherished childhood memories to his
&7most profound mysteries.

&c&lSPECIAL MEMENTO&r"		"Memento"	
"MAGMA_LORD_GAUNTLET"	"Magma Lord Gauntlet"	"HypixelAPI"	93750	"&7Strength: &c+10
&7Crit Damage: &c+30%
&7Sea Creature Chance: &c+1.5%
&7Health: &a+35
&7Ferocity: &a+2

&8Tiered Bonus: Fireproof (0/2)
&7Provides immunity to &cCrimson Isle
&cLava&7.

&8Tiered Bonus: Lord's Blessing (0/5)
&7Grants &3+1α Sea Creature Chance&7.
&7Grants &b+5✯ Magic Find &7on Lava Sea
&7Creatures.

&7Damage taken by &cLava Sea
&cCreatures &7is reduced by &a5% &7and
&7damage dealt is increased by &c1.1x&7.

&7&8This item can be reforged!
&7&4❣ &cRequires &aFishing Skill 45&c.
&5&lEPIC GLOVES&r"		"Gloves"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MAGMA_LORD_GAUNTLET"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""2"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""3"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""4"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""5"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""6"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1}}},{""name"":""second"",""type"":""crafting"",""resultId"":""MAGMA_LORD_GAUNTLET"",""resultQuantity"":1,""crafting"":{""4"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""5"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""6"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""7"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""8"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1},""9"":{""itemId"":""MAGMA_LORD_FRAGMENT"",""quantity"":1}}}]"
